apol,ast_violation,ast_violation_ext,a_acc,a_aro,a_count,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nC,a_nH,a_nN,a_nO,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,density,diameter,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_pbo,h_mr,h_pavgQ,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_violation,logP(o/w),logS,mr,opr_brigid,opr_nring,opr_nrot,opr_violation,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA-0,PEOE_VSA-3,PEOE_VSA-5,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_VSA_HYD,Q_VSA_POS,radius,rings,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,logPapp
149.52272,3,5,8,20,135,10,66,43,203.5083,1.5074689,50,69,9,7,1.3388613,-2.7056103,-0.48102656,0.44633684,2.7496691,-2.8459456,-0.44273907,0.48346475,2.7201719,-2.4502625,-0.31047684,0.66970104,3.0029783,94.315285,15,0.21126761,21,140,6,71,4,15,0.21126761,113,47.49226,39.832439,32.844208,35.069973,31.590668,23.727293,16.212103,18.664637,0.78966612,20,-0.85429984,-0.36689195,0.055127338,3.3440731,-1.165059,-0.31919369,0.042602215,3.3035722,-0.53411239,-0.20787032,0.1631494,3.5810599,15.889215,27.21451,22.201191,8.2720118,8.272583,-11.658773,16.071592,25.728674,0.001332814,9.874651,1.0102075,0.000795107,55.316406,27.164576,16.253969,44.897594,21.974154,13.118038,14.948282,16,3,5.0929999,-10.20327,25.540293,43,5,26,5,4.1919789,-4.1919789,0.065523393,0.085407458,280.13583,67.724991,101.49753,130.0547,0,117.28508,9.4210396,81.401527,0.8025834,0.26445958,0.1104458,0.19741663,0.73554045,0.086970828,717.00446,236.26042,98.669037,176.36623,657.11023,77.697189,0.44999999,0.81818181,893.37067,893.37067,11,6,0.1969697,5.4555101,36.0215,82.086128,159.10117,73.758316,23.39831,99.236526,180.72012,132.07884,217.96684,25.084339,152.90742,50.533432,44.843094,30.504593,5.1459289,382.69781,105.31101,232.42445,183.28999,0.20726137,7.1497469,4.0505843,11.884343,893.37067,1061.9755,101.70782,688.23962,92.058067,113.07298,908.15796,18804,105,340,-6.85
149.89151,3,5,8,15,136,10,66,42,204.65233,1.5047965,50,70,8,8,1.3423997,-2.7067099,-0.52713317,0.51300782,2.7497308,-2.8479819,-0.43853307,0.49925265,2.7201726,-2.4507155,-0.35649666,0.6492489,3.0030909,96.366493,15,0.21126761,16,141,7,71,4,15,0.21126761,118,47.49226,39.760094,32.810825,34.777081,31.607504,24.046516,16.634752,18.848141,0.79491782,20,-0.85751015,-0.37330902,0.058848966,3.3561311,-1.1650602,-0.3304981,0.050154202,3.3107078,-0.53410798,-0.21348335,0.16108243,3.591985,15.816251,28.430124,23.415903,7.5597253,7.5597253,-11.169127,14.685937,25.560617,0,14,1,0,55.316406,27.164576,15.999008,45.47472,22.261347,13.082932,15.33831,16,2,4.744,-10.34296,25.385284,43,5,26,5,4.3683343,-4.3683343,0.062878124,0.081959449,277.92728,63.233978,121.79704,96.155243,12.949531,117.28508,0,94.968445,0.77208459,0.27006888,0.12608422,0.22791541,0.72993112,0.10183118,687.28387,240.4063,112.23595,202.88268,649.76025,90.646713,0.44999999,0.81818181,890.16656,890.16656,11,6,0.045454547,4.7425399,36.0215,72.029648,182.96339,110.63747,20.212736,80.368118,146.2914,169.81564,185.06966,24.94644,176.76964,35.218166,44.843094,27.319017,5.1459289,367.13751,147.44896,199.52727,185.78,0.20726137,7.1497469,4.0404372,11.885263,890.16656,1057.4652,105.85371,667.94012,105.0076,117.21886,911.15796,18744,106,340,-6.36
121.728,2,4,8,11,112,10,54,33,172.87868,1.5435597,39,58,8,7,1.6830571,-2.704196,-0.45775923,0.41315401,2.7492347,-2.8446641,-0.44289586,0.46385249,2.7202809,-2.4495995,-0.288477,0.57862133,3.0030551,82.290009,12,0.21052632,11,115,6,57,4,12,0.21052632,98,39.362869,32.66161,26.120592,27.64769,25.835846,19.105904,11.635082,13.188307,0.8025108,18,-0.84780747,-0.36882788,0.053239185,3.2593701,-1.1648971,-0.31186721,0.03382881,3.2103286,-0.53408098,-0.20217797,0.12080558,3.4943759,15.036197,25.649111,20.670172,4.8947821,4.8951201,-7.857964,11.544508,20.809629,0.000791659,10.101118,1.0064657,0.000472146,46.686981,23.555555,13.7904,38.522156,19.362408,11.305945,13.812623,15,2,1.908,-6.35776,20.634838,33,3,23,3,4.0783372,-4.0783372,0.067346588,0.085585326,230.5018,20.299505,115.09749,145.41362,0,67.651054,9.4210396,81.401527,0.77281523,0.22636376,0.1251332,0.22718479,0.77363622,0.10205158,588.38452,172.34253,95.270432,172.96762,589.00958,77.697189,0.3888889,0.63636363,761.35211,761.35211,11,4,0.2037037,2.3252001,36.0215,62.489536,170.10106,94.68457,10.781946,68.281059,122.64464,113.21043,170.18321,20.186239,154.17319,30.936834,40.432297,22.299025,0,272.73422,126.23727,201.58511,166.49001,0.23812568,6.83289,3.9099069,11.292543,761.35211,862.88934,93.326324,578.9635,77.697189,104.69147,750.94196,11032,87,270,-6.51
127.11317,3,5,7,11,117,9,55,35,175.5031,1.5000265,41,62,8,6,1.6840506,-2.7082996,-0.48181891,0.4463906,2.7492719,-2.8424282,-0.44420567,0.47287706,2.7204077,-2.4517887,-0.3112618,0.60177267,3.0031457,84.746834,13,0.22413793,11,120,6,58,5,13,0.22413793,103,40.069973,33.667576,27.534805,29.061903,26.335846,20.116087,13.342189,14.895414,0.78771448,18,-0.84780735,-0.36734462,0.055548422,3.2840555,-1.1648951,-0.31053522,0.03572144,3.2436657,-0.53418553,-0.20318528,0.13411543,3.5186698,13.683531,24.417654,19.442738,6.4394827,6.4398212,-8.8684988,11.544663,21.538324,0.00079166,10.101117,1.0064657,0.000472146,47.675388,24.304758,14.31389,39.481636,20.054235,11.780375,14.39589,14,2,3.829,-7.7745399,21.37606,33,3,24,3,3.7319,-3.7319,0.073598467,0.083524927,307.33572,20.299505,115.09749,87.696724,0,67.651054,9.4210396,81.401527,0.78088504,0.21831147,0.11924268,0.21911496,0.78168851,0.099872291,607.50153,169.83878,92.766678,170.46387,608.12665,77.697189,0.3888889,0.63636363,777.96539,777.96539,11,4,0.21818182,3.869,36.0215,62.489536,159.10117,73.758316,10.781946,32.897186,122.64464,169.81564,203.50923,20.951139,143.17329,30.936834,40.432297,22.299025,0,329.33945,105.31101,199.52727,157.25999,0.23466173,6.8579812,3.933337,11.345545,777.96539,889.2829,90.822563,598.08051,77.697189,102.18771,762.99701,11640,88,274,-5.08
127.966,3,5,7,17,115,9,57,37,174.6293,1.5185156,43,58,8,6,1.4657916,-2.7031896,-0.52994585,0.57688463,2.7491727,-2.8362169,-0.44746628,0.52236122,2.7202981,-2.4488764,-0.38959071,0.71210563,3.0029907,80.374008,11,0.18032786,17,119,6,61,4,11,0.18032786,96,41.061539,33.933006,27.800236,30.053467,27.353483,20.173218,13.399319,15.913052,0.78894556,18,-0.84780723,-0.37467039,0.060598284,3.2727742,-1.1648861,-0.31159678,0.050977886,3.237082,-0.53405434,-0.2053754,0.16076115,3.5116994,13.674263,25.108509,20.130114,6.5434532,6.5437918,-9.4339895,14.609482,22.179289,0.000791663,10.101116,1.0064657,0.000472148,48.0387,24.007936,14,38.315998,19.067715,11.086097,12.817518,14,2,3.7780001,-7.9830198,22.021605,39,4,22,3,3.7330432,-3.7330432,0.073575921,0.08349935,232.71034,20.299505,115.09749,87.696724,0,146.69353,9.4210396,81.401527,0.78212208,0.31810686,0.11856947,0.21787791,0.68189311,0.099308439,611.91864,248.88124,92.766678,170.46387,533.50122,77.697189,0.3888889,0.63636363,782.38251,782.38251,11,5,0.24561404,4.1454,36.0215,62.489536,159.10117,55.318733,13.967521,32.897186,210.86055,113.21043,188.62279,21.547041,143.17329,30.936834,40.432297,25.4846,0,379.38971,86.871437,166.20125,157.25999,0.23094407,6.9307375,3.9479713,11.450557,782.38251,918.34344,90.822563,602.49756,77.697189,102.18771,782.987,12708,92,290,-5.26
131.96675,3,5,7,11,121,9,57,37,180.34329,1.4904405,43,64,8,6,1.4656696,-2.8153408,-0.52993238,0.51280993,2.7591341,-2.8486385,-0.44746587,0.49090859,2.8738699,-2.559839,-0.35683158,0.64797413,3.0152092,86.93325,11,0.18032786,11,125,6,61,4,11,0.18032786,108,41.061539,34.659142,28.526369,30.053467,27.353483,21.133724,14.359827,15.913052,0.78894556,18,-0.84780741,-0.36882839,0.057367891,3.3310463,-1.1648964,-0.31190363,0.039501276,3.297941,-0.53418863,-0.20501128,0.16076043,3.5644348,13.682883,24.530245,19.555086,6.6755395,6.6758776,-9.2498398,11.544654,22.277264,0.000791656,10.101119,1.0064657,0.000472144,48.0387,24.007936,14,40.058079,19.951828,11.607141,14.021613,14,2,4.1350002,-8.3894901,22.096392,39,4,24,3,3.7319007,-3.7319007,0.073598444,0.083524913,311.75281,20.299505,115.09749,87.696724,0,67.651054,9.4210396,81.401527,0.78212208,0.21707895,0.11856947,0.21787791,0.78292102,0.099308439,611.91864,169.83878,92.766678,170.46387,612.5437,77.697189,0.3888889,0.63636363,782.38251,782.38251,11,5,0.24561404,4.2591,36.0215,62.489536,159.10117,73.758316,15.192742,32.897186,122.64464,207.55246,170.18321,21.656139,143.17329,30.936834,44.843094,22.299025,0,367.07626,105.31101,166.20125,157.25999,0.23094407,6.9307375,3.9479713,11.450557,782.38251,918.34344,90.822563,602.49756,77.697189,102.18771,789.03497,12708,92,290,-4.98
129.67517,3,5,8,11,119,10,57,36,181.19432,1.5226414,42,62,8,7,1.4656696,-2.7634079,-0.50587296,0.47957331,2.7500741,-2.8512344,-0.44484779,0.48188722,2.735038,-2.5149119,-0.33399442,0.6248641,3.003932,86.662834,11,0.18032786,11,123,6,61,4,11,0.18032786,106,41.061539,34.360283,27.819262,29.346359,27.353483,20.711075,13.359827,14.913052,0.80014181,18,-0.84780747,-0.36802948,0.056374032,3.3168826,-1.1648962,-0.31101936,0.03761103,3.2723117,-0.53416151,-0.20419693,0.14738208,3.5499904,15.097479,25.935675,20.959831,5.0830679,5.0834064,-8.3624878,11.544627,22.002972,0.000791656,10.101119,1.0064657,0.000472144,48.0387,24.007936,14,40.058079,19.951828,11.607141,14.021613,15,2,2.727,-6.9864702,21.820404,39,4,24,3,4.0856738,-4.0856738,0.067225657,0.08658921,264.32733,20.299505,159.21443,87.696724,0,67.651054,9.4210396,81.401527,0.77869427,0.22050594,0.12189502,0.22130573,0.77949405,0.099410698,608.61011,172.34253,95.270432,172.96762,609.23517,77.697189,0.3888889,0.63636363,781.5777,781.5777,11,5,0.10526316,3.1054001,36.0215,62.489536,170.10106,115.61083,15.192742,32.897186,122.64464,150.94725,170.18321,21.35294,154.17319,30.936834,44.843094,22.299025,0,310.47104,147.16353,166.20125,166.49001,0.23094407,6.9307375,3.9479713,11.450557,781.5777,910.47736,93.326324,599.18903,77.697189,104.69147,791.00696,12708,92,290,-6.67
131.00876,3,5,8,11,121,10,57,36,183.05363,1.5128399,42,64,8,7,1.7372159,-2.7081618,-0.45770028,0.41234732,2.7497022,-2.849529,-0.42500782,0.46378997,2.7203758,-2.4526114,-0.28616858,0.57861567,3.0036142,88.849251,14,0.23333333,11,124,6,60,4,14,0.23333333,107,41.647324,34.946068,28.405048,29.932146,27.229692,20.49975,13.028929,14.582154,0.79317737,18,-0.84780759,-0.36882749,0.053177316,3.320509,-1.1649605,-0.30924979,0.033824384,3.2754571,-0.53409868,-0.20151751,0.11695533,3.5540149,15.034654,25.716225,20.732027,6.2077417,6.2080798,-8.7799139,11.544503,22.172787,0.000791655,10.10112,1.0064657,0.000472144,49.653332,25.193336,15.097633,41.404476,20.936956,12.517169,15.208487,15,2,3.322,-7.5899701,22.015471,33,3,25,3,4.0783381,-4.0783381,0.067346573,0.085585304,277.92728,20.299505,115.09749,145.41362,0,67.651054,9.4210396,81.401527,0.78613698,0.21309014,0.11779559,0.21386302,0.78690988,0.096067429,635.81,172.34253,95.270432,172.96762,636.43506,77.697189,0.3888889,0.63636363,808.77765,808.77765,11,4,0.19298245,3.3513999,36.0215,62.489536,170.10106,94.68457,15.192742,68.281059,122.64464,132.07884,203.50923,21.564341,154.17319,30.936834,44.843094,22.299025,0,291.60263,126.23727,234.91113,166.49001,0.22805569,6.9068904,3.9054387,11.457623,808.77765,918.47174,93.326324,626.38898,77.697189,104.69147,793.02301,12512,91,284,-5.23
131.05959,3,5,7,17,118,9,58,38,178.01367,1.5085905,44,60,8,6,1.4542761,-2.7044144,-0.52994078,0.57906485,2.7492216,-2.8427269,-0.44746608,0.51846576,2.7202842,-2.4495373,-0.38981137,0.71222645,3.0030675,82.560417,12,0.19354838,17,122,6,62,4,12,0.19354838,99,41.768646,34.640114,28.507343,30.760572,27.853483,20.673218,13.899319,16.413052,0.78616381,19,-0.84780735,-0.36883035,0.060205013,3.2835636,-1.164896,-0.31186131,0.050480984,3.2414804,-0.53408003,-0.20534815,0.16076081,3.5213904,13.68073,25.412918,20.436951,6.7334867,6.7338252,-9.6164684,14.609576,22.633688,0.000791656,10.101119,1.0064657,0.000472144,49.022373,24.740761,14.517297,39.261009,19.733402,11.546548,13.357816,14,2,3.8659999,-8.0444899,22.490635,39,4,23,3,3.7608681,-3.7608681,0.073031574,0.082881577,230.5018,36.108002,115.09749,87.696724,0,148.90207,9.4210396,81.401527,0.78643727,0.31457356,0.11622115,0.21356276,0.68542641,0.097341597,627.72711,251.08978,92.766678,170.46387,547.1012,77.697189,0.42105263,0.72727275,798.19098,798.19098,11,5,0.25862068,3.9214699,36.0215,62.489536,159.10117,73.758316,13.967521,51.765594,210.86055,113.21043,170.18321,22.013241,143.17329,30.936834,40.432297,25.4846,0,379.81854,105.31101,166.20125,157.25999,0.2277095,6.9541965,3.991066,11.498528,798.19098,936.87091,90.822563,618.30609,77.697189,102.18771,797.01398,13478,93,294,-6.77
136.39392,3,5,7,11,126,9,58,38,185.46503,1.4719447,44,68,8,6,1.7402303,-2.7151132,-0.48177987,0.44556898,2.7497616,-2.8469288,-0.43247423,0.47279692,2.7206733,-2.4571648,-0.30954105,0.60136396,3.0037532,91.306076,15,0.24590164,11,129,6,61,5,15,0.24590164,112,42.354431,35.952034,29.819262,31.346359,27.729692,21.509933,14.736035,16.289261,0.77951217,18,-0.84780747,-0.36180082,0.053289037,3.3467565,-1.1649582,-0.30804473,0.035717942,3.3110056,-0.53457886,-0.20208989,0.13154921,3.579895,13.682004,24.485617,19.505402,7.7522063,7.7525444,-9.7902822,11.544659,22.901482,0.000791651,10.101122,1.0064657,0.000472141,50.642838,25.947453,15.644444,42.367718,21.636829,13.016204,15.805225,14,2,5.243,-9.0067501,22.753372,33,3,26,4,3.7319009,-3.7319009,0.073598444,0.083524905,354.76123,20.299505,115.09749,87.696724,0,67.651054,9.4210396,81.401527,0.79347497,0.20576769,0.1123912,0.20652501,0.79423231,0.094133809,654.927,169.83878,92.766678,170.46387,655.55212,77.697189,0.3888889,0.63636363,825.39087,825.39087,11,4,0.20689656,4.8951998,36.0215,62.489536,159.10117,73.758316,15.192742,32.897186,122.64464,188.68405,236.83525,22.329241,143.17329,30.936834,44.843094,22.299025,0,348.20786,105.31101,232.85327,157.25999,0.22490348,6.9307375,3.9255383,11.508165,825.39087,944.8653,90.822563,645.50598,77.697189,102.18771,805.078,13149,92,288,-5.59
134.15317,3,5,7,17,121,9,59,39,181.37912,1.4990009,45,62,8,6,1.44107,-2.7056293,-0.52994019,0.57968599,2.7492499,-2.8425603,-0.44746605,0.51834106,2.7202935,-2.450206,-0.38983682,0.71224546,3.0031114,84.746834,13,0.20634921,17,125,6,63,4,13,0.20634921,102,42.47575,35.347221,29.214449,31.46768,28.353483,21.173218,14.399319,16.913052,0.78348988,20,-0.84780729,-0.36882961,0.060175657,3.2924719,-1.1648953,-0.31182906,0.0504774,3.2525535,-0.53411287,-0.2053241,0.16076086,3.5293639,13.682656,25.57198,20.596733,6.9645605,6.9648991,-9.9248428,14.609604,23.088076,0.000791656,10.101119,1.0064657,0.000472144,50.00655,25.478907,15.032066,40.20768,20.405533,12.005659,13.906087,14,2,4.3080001,-8.2462597,22.95937,39,4,24,3,3.7632089,-3.7632089,0.072986141,0.082830019,262.11877,20.299505,115.09749,87.696724,0,148.90207,9.4210396,81.401527,0.7905848,0.30846432,0.11396405,0.2094152,0.69153571,0.095451146,643.53564,251.08978,92.766678,170.46387,562.90967,77.697189,0.44999999,0.81818181,813.99945,813.99945,11,5,0.27118644,4.3115702,36.0215,62.489536,159.10117,73.758316,13.967521,51.765594,210.86055,132.07884,170.18321,22.474939,143.17329,30.936834,40.432297,25.4846,0,398.68695,105.31101,166.20125,157.25999,0.22457284,6.9772801,4.0425792,11.544292,813.99945,955.39838,90.822563,634.11456,77.697189,102.18771,811.04095,14306,94,298,-5.08
131.86159,3,5,8,17,119,10,59,38,182.2034,1.531121,44,60,8,7,1.44107,-2.7040122,-0.53496861,0.56191063,2.7492335,-2.8449261,-0.48663628,0.52881002,2.7202804,-2.4495008,-0.38687778,0.70027208,3.0030522,84.476418,13,0.20634921,17,123,6,63,4,13,0.20634921,100,42.47575,35.048363,28.507343,30.760572,28.353483,20.812462,13.545765,16.004805,0.79420298,20,-0.84780735,-0.37464786,0.060745485,3.2751055,-1.1648995,-0.32702973,0.064614996,3.2299652,-0.53407753,-0.20846653,0.16506442,3.5115387,14.595486,26.440704,21.460716,6.4445739,6.4449124,-9.4830742,14.796428,22.838873,0.000791652,10.101122,1.0064657,0.000472142,50.00655,25.478907,15.032066,40.20768,20.405533,12.005659,13.906087,15,2,3.562,-8.0598402,22.679276,39,4,24,3,4.0575948,-4.0575948,0.067690864,0.080915332,309.54428,28.758026,115.09749,109.7552,0,67.651054,9.4210396,81.401527,0.78729862,0.21193267,0.11715575,0.21270137,0.78806734,0.095545612,640.22705,172.34253,95.270432,172.96762,640.85217,77.697189,0.44999999,0.81818181,813.1947,813.1947,11,5,0.27118644,3.7578001,47.021389,62.489536,159.10117,94.68457,10.781946,32.897186,210.86055,113.21043,175.42665,22.192341,143.17329,41.936722,40.432297,27.542452,0,360.95013,126.23727,166.20125,166.49001,0.22457284,6.9772801,4.0425792,11.544292,813.1947,947.53229,93.326324,630.80603,77.697189,104.69147,813.013,14306,94,298,-5.38
132.83316,3,5,8,16,121,10,59,37,185.96384,1.5368912,43,62,10,6,1.4417367,-2.7055013,-0.45797333,0.41313285,2.7492521,-2.8425517,-0.44746605,0.46385166,2.7202933,-2.4501863,-0.28845486,0.64807534,3.0031118,86.726837,13,0.20634921,16,125,6,63,4,13,0.20634921,103,42.638889,35.509598,28.482399,30.346359,28.24733,21.003494,13.065986,14.913052,0.79643136,20,-0.85430002,-0.36701909,0.05323891,3.2914987,-1.1648952,-0.31183374,0.033833079,3.2484803,-0.53411198,-0.20218018,0.16076081,3.5274167,15.768646,26.685085,21.709879,5.8253675,5.8262763,-9.1745615,13.943975,22.923624,0.002124726,9.672205,1.0167409,0.001267404,50.00655,24.896551,14.762438,40.318977,19.995367,11.823996,13.664284,16,2,2.283,-6.5763102,22.65362,38,4,24,3,4.147501,-4.147501,0.066223517,0.075155295,264.32733,40.59901,135.39699,121.59618,0,67.651054,18.842079,81.401527,0.79183203,0.21890946,0.1132853,0.20816797,0.78109056,0.094882667,648.41266,179.25981,92.766678,170.46387,639.6167,77.697189,0.44999999,0.81818181,818.87653,818.87653,11,5,0.27118644,3.4042699,36.0215,80.929115,159.10117,73.758316,13.967521,51.765594,157.07335,132.07884,203.0804,22.17964,143.17329,49.376411,40.432297,25.4846,0,344.89975,105.31101,199.09843,175.08,0.22457284,6.9772801,4.0426445,11.544156,818.87653,944.88617,100.24361,629.57056,77.697189,111.60876,815.03296,14305,93,300,-6.66
133.20197,2,4,8,11,122,10,59,36,187.47113,1.5366486,43,63,9,7,1.446046,-2.7065656,-0.50587952,0.47965115,2.7493081,-2.8443754,-0.44584742,0.48190248,2.7202942,-2.4506264,-0.33406979,0.62492448,3.0032122,88.778038,13,0.20634921,11,126,7,63,4,13,0.20634921,108,42.638889,35.437252,28.449018,30.053467,28.264168,21.32272,13.488635,15.096556,0.80236948,19,-0.8575117,-0.37085778,0.05786296,3.3029084,-1.1648961,-0.32719365,0.037610654,3.2550645,-0.53410757,-0.20425762,0.14743862,3.5376422,15.695675,27.901094,22.924974,5.1129766,5.1133151,-8.6848431,12.55832,22.755568,0.000791656,10.101119,1.0064657,0.000472144,50.00655,24.896551,14.5,40.901039,20.289473,11.786835,14.065432,16,2,1.934,-6.7160001,22.50428,38,4,24,3,4.3238564,-4.3238564,0.063522488,0.073942997,262.11877,36.108002,155.6965,87.696724,12.949531,67.651054,9.4210396,94.968445,0.75850558,0.22485214,0.13036312,0.24149439,0.77514786,0.11113127,618.69214,183.4057,106.3336,196.98032,632.26672,90.646713,0.42105263,0.72727275,815.67242,815.67242,11,5,0.10169491,2.6912999,36.0215,70.872635,182.96339,110.63747,10.781946,32.897186,122.64464,169.81564,170.18321,22.04174,167.03551,34.061146,40.432297,22.299025,0,329.33945,147.44896,166.20125,177.57001,0.22457284,6.9772801,4.0288787,11.545477,815.67242,940.37604,104.38949,609.27106,90.646713,115.75464,818.03296,14252,94,300,-7.45
137.24675,3,5,7,17,124,9,60,40,184.72672,1.4897316,46,64,8,6,1.5148922,-2.7062569,-0.52994525,0.56312698,2.749604,-2.8393641,-0.44746575,0.51681745,2.7204099,-2.4510481,-0.38906533,0.70640093,3.0035164,86.93325,13,0.203125,17,128,6,64,4,13,0.203125,105,43.345997,36.217464,30.084694,32.337925,28.74733,21.567064,14.793165,17.306898,0.78091776,18,-0.84780735,-0.3741045,0.058907405,3.3347976,-1.1649487,-0.3091875,0.050604086,3.3040268,-0.53409576,-0.20370732,0.1607606,3.5723948,13.672749,25.175611,20.191952,7.8564053,7.8567438,-10.355935,14.609477,23.542444,0.000791658,10.101118,1.0064657,0.000472146,50.991211,25.629648,15.286034,41.15593,20.607473,12.258586,14.13533,14,3,5.1919999,-9.21523,23.40103,39,4,24,4,3.7330441,-3.7330441,0.073575906,0.083499327,280.13583,20.299505,115.09749,87.696724,0,146.69353,9.4210396,81.401527,0.79457432,0.29992631,0.11179294,0.20542568,0.70007366,0.093632728,659.34412,248.88124,92.766678,170.46387,580.9267,77.697189,0.3888889,0.63636363,829.80798,829.80798,11,5,0.23333333,5.1715999,36.0215,62.489536,159.10117,55.318733,18.378317,32.897186,210.86055,132.07884,221.94881,22.92514,143.17329,30.936834,44.843094,25.4846,0,398.25812,86.871437,199.52727,157.25999,0.22152956,7,3.9365547,11.607992,829.80798,973.92584,90.822563,649.9231,77.697189,102.18771,825.06799,14266,96,304,-5.66
134.95517,3,5,8,17,122,10,60,39,185.6049,1.5213517,45,62,8,7,1.5152349,-2.7043362,-0.525778,0.55135882,2.7493291,-2.8483872,-0.44621572,0.50766742,2.7202802,-2.4496696,-0.37765014,0.68740231,3.0031772,86.662834,14,0.21875,17,126,6,64,4,14,0.21875,103,43.182858,35.75547,29.214449,31.46768,28.891489,21.201038,13.730217,16.24395,0.79140443,18,-0.84780765,-0.37376222,0.05929219,3.3121736,-1.1650615,-0.3109571,0.046612926,3.2661688,-0.53408116,-0.20430987,0.15972763,3.5501292,15.026486,26.644833,21.632769,6.5217891,6.5221276,-9.54076,14.609431,23.26815,0.00079165,10.101123,1.0064657,0.000472141,50.991211,26.222221,15.286034,41.15593,21.083931,12.258586,14.462148,15,2,3.4430001,-7.85992,23.164455,39,4,25,3,4.1067295,-4.1067295,0.066883408,0.084993623,201.09335,36.108002,115.09749,145.41362,0,148.90207,9.4210396,81.401527,0.79135472,0.30590177,0.11492167,0.2086453,0.69409823,0.093723625,656.03558,253.59354,95.270432,172.96762,575.40967,77.697189,0.3888889,0.63636363,829.00317,829.00317,11,5,0.18333334,3.5479701,36.0215,62.489536,170.10106,94.68457,13.967521,87.14946,210.86055,113.21043,136.85721,22.63344,154.17319,30.936834,40.432297,25.4846,0,379.81854,126.23727,168.25909,166.49001,0.22152956,7,3.929127,11.609786,829.00317,966.05975,93.326324,646.61456,77.697189,104.69147,827.03998,14281,96,302,-5.26
141.24751,3,5,7,11,130,9,60,40,190.26437,1.4635721,46,70,8,6,1.514775,-2.8162942,-0.52993202,0.51190484,2.7616189,-2.8538096,-0.44746575,0.49078444,2.8739629,-2.5606508,-0.35627016,0.6466949,3.0177534,93.492493,13,0.203125,11,134,6,64,4,13,0.203125,117,43.345997,36.943596,30.810825,32.337925,28.74733,22.527571,15.753674,17.306898,0.78091776,18,-0.84780747,-0.3688283,0.053278908,3.3951993,-1.1649595,-0.30929241,0.0394997,3.3664937,-0.53461885,-0.20323712,0.16075993,3.6271985,13.681359,24.598122,19.617668,7.9882855,7.9886236,-10.17164,11.544649,23.640421,0.000791651,10.101122,1.0064657,0.000472141,50.991211,25.629648,15.286034,42.924076,21.509371,12.801864,15.387832,14,3,5.5489998,-9.6217003,23.473066,39,4,26,4,3.7319016,-3.7319016,0.07359843,0.08352489,359.17828,20.299505,115.09749,87.696724,0,67.651054,9.4210396,81.401527,0.79457432,0.20467238,0.11179294,0.20542568,0.7953276,0.093632728,659.34412,169.83878,92.766678,170.46387,659.96918,77.697189,0.3888889,0.63636363,829.80798,829.80798,11,5,0.23333333,5.2852998,36.0215,62.489536,159.10117,73.758316,19.603539,32.897186,122.64464,226.42087,203.50923,23.034241,143.17329,30.936834,49.253891,22.299025,0,385.94467,105.31101,199.52727,157.25999,0.22152956,7,3.9365547,11.607992,829.80798,973.92584,90.822563,649.9231,77.697189,102.18771,831.11597,14266,96,304,-6.31
