logP(o/w),logS,PEOE_VSA+1,GCUT_SMR_1,PEOE_RPC-,BCUT_PEOE_2,BCUT_SLOGP_1,BCUT_SMR_2,h_log_pbo,GCUT_SMR_2,h_logS,h_ema,rsynth,balabanJ,BCUT_PEOE_1,BCUT_SLOGP_3,BCUT_SMR_1,chi1v_C,chi1_C,GCUT_PEOE_2,chi1v,PEOE_RPC+,PEOE_VSA_NEG,SMR_VSA5,BCUT_SMR_0,BCUT_SLOGP_2,PEOE_VSA+3,BCUT_PEOE_0,PEOE_VSA_FPOS,VDistEq,SlogP_VSA4,PEOE_VSA_FNEG,weinerPath,SMR,PEOE_VSA-0,petitjean,PEOE_PC-,petitjeanSC,lip_violation,Kier2,vsa_acc,Weight,PEOE_PC+,chi1,weinerPol,SMR_VSA0,apol,chi0_C,h_mr,VDistMa,zagreb,chi0,opr_violation,SlogP_VSA2,mr,VAdjEq,SMR_VSA6,vdw_vol,diameter,vsa_other,SlogP_VSA3,PEOE_VSA-5,Kier1,SlogP_VSA7,b_max1len,b_ar,a_aro,b_double,a_hyd,a_nO,VAdjMa,opr_brigid,h_pstates,b_heavy,rings,a_nN,a_heavy,SlogP_VSA1,lip_acc,a_nC,a_acc,opr_nring,ast_violation_ext,PEOE_VSA-3,ast_violation,logPapp
2.487,-6.2698798,20.299505,-0.19534981,0.083530873,0.39376897,-0.41880977,0.5139215,8.480135,0.1154241,-7.5267754,13.702719,0.25490198,2.001452,-0.43354681,2.7198265,-0.26164365,11.965816,12.547679,-0.003965737,18.870699,0.073601454,102.18771,204.24437,-2.454092,0.35706037,101.29668,-2.7109439,0.86226797,3.8411622,12.007167,0.13773204,9480.0,19.42334,0.0,0.44444445,-3.7316353,0.80000001,2.0,22.527679,90.822563,714.953,3.7316353,24.157213,81.0,143.17329,120.07317,26.819262,19.988628,11.130307,252.0,37.827335,3.0,159.10117,19.751791,0.24573661,123.7506,823.16736,18.0,77.697189,92.197891,81.401527,45.38982,34.428715,4.0,5.0,5.0,6.0,31.0,6.0,6.7279205,27.0,1.010209,53.0,3.0,8.0,51.0,62.489536,14.0,37.0,7.0,2.0,4.0,9.4210396,2.0,-6.0
4.1030002,-7.9465399,15.808495,-0.21437036,0.093170032,0.57361996,-0.46542558,0.70872056,12.210569,0.16093144,-8.5472212,11.600335,0.21153846,1.7162606,-0.52425146,2.719738,-0.38845468,13.000437,15.209476,0.059385084,18.741709,0.082097776,253.06017,326.95026,-2.4490027,0.54444826,67.397217,-2.7034717,0.65127033,3.768425,10.781946,0.34872964,9656.0,19.85984,160.29349,0.44444445,-3.3455689,0.80000001,2.0,22.666666,81.401527,716.92401,3.3455689,24.925161,85.0,143.17329,119.1524,28.061903,20.339659,11.197206,260.0,37.785519,3.0,159.10117,20.267857,0.24540348,105.31101,844.21265,18.0,77.697189,73.758316,81.401527,44.711407,176.43184,4.0,12.0,12.0,6.0,34.0,6.0,6.7813597,34.0,1.0,55.0,4.0,6.0,52.0,44.049957,12.0,40.0,6.0,3.0,5.0,0.0,3.0,-5.16
2.138,-6.4095702,15.808495,-0.2037091,0.081811585,0.39112383,-0.41604441,0.5058502,7.0944791,0.1139809,-7.0370908,13.62975,0.05882353,2.0091791,-0.43189815,2.7198281,-0.27560398,12.388465,12.731183,0.043201368,19.189924,0.070280053,106.3336,188.68405,-2.4550359,0.34901339,67.397217,-2.7127433,0.85605836,3.8231645,8.8215923,0.14394163,9435.0,19.28544,0.0,0.41176471,-3.9079907,0.69999999,2.0,22.527679,94.968445,717.953,3.9079907,24.174049,82.0,167.03551,120.44196,26.526369,19.820572,11.132231,252.0,37.827335,3.0,182.96339,19.595591,0.24573661,165.88853,818.65717,17.0,90.646713,129.07704,94.968445,45.38982,0.0,4.0,0.0,0.0,7.0,30.0,7.0,6.7279205,27.0,1.0,53.0,3.0,7.0,51.0,52.433056,14.0,37.0,7.0,2.0,4.0,0.0,2.0,-7.02
4.46,-8.3530102,15.808495,-0.21415128,0.093201861,0.52864093,-0.45446268,0.66339922,9.1457415,0.16032687,-8.3626919,11.608938,0.21153846,1.7160544,-0.52393317,2.8738599,-0.36658025,13.960945,15.209476,0.057103489,19.702217,0.08212582,174.01768,314.63678,-2.5599127,0.48391947,67.397217,-2.8154259,0.76019484,3.768425,12.007167,0.23980515,9656.0,19.968941,81.251015,0.44444445,-3.3444264,0.80000001,2.0,22.666666,81.401527,722.97198,3.3444264,24.925161,85.0,143.17329,123.15317,28.061903,20.437634,11.197206,260.0,37.785519,3.0,159.10117,20.33889,0.24540348,123.7506,844.21265,18.0,77.697189,92.197891,81.401527,44.711407,88.215919,4.0,6.0,6.0,6.0,34.0,6.0,6.7813597,34.0,1.0,55.0,4.0,6.0,52.0,44.049957,12.0,40.0,6.0,3.0,5.0,0.0,3.0,-5.54
3.052,-6.9499898,15.808495,-0.21335669,0.095661484,0.51109219,-0.4407135,0.64556319,9.1457148,0.15766153,-7.4754043,13.023508,0.057692308,1.7160544,-0.51743674,2.7350018,-0.35596228,12.960945,14.209476,0.056437898,19.279568,0.074269593,176.52144,258.03159,-2.5150912,0.46879402,67.397217,-2.7636728,0.75647449,3.768425,12.007167,0.24352552,9656.0,19.665739,81.251015,0.44444445,-3.6981995,0.80000001,2.0,22.666666,83.905281,724.94397,3.6981995,24.925161,85.0,154.17319,120.86158,27.354795,20.163342,11.197206,260.0,37.785519,3.0,170.10106,20.062506,0.24540348,165.6031,836.34656,18.0,77.697189,134.05042,81.401527,44.711407,88.215919,4.0,6.0,6.0,6.0,33.0,7.0,6.7813597,34.0,1.0,55.0,4.0,6.0,52.0,44.049957,13.0,39.0,7.0,3.0,4.0,0.0,2.0,-5.5
4.191,-8.0080099,31.616989,-0.21430095,0.092401534,0.57349509,-0.46440691,0.70878774,12.210664,0.16087426,-8.7293949,11.606788,0.2264151,1.7021662,-0.52398479,2.7197239,-0.38866416,13.500437,15.709476,0.059187733,19.241709,0.081420608,255.26871,327.37909,-2.4496846,0.54187942,67.397217,-2.7047451,0.65572685,3.8168056,10.781946,0.34427318,10299.0,20.32604,162.50203,0.44444445,-3.3733935,0.80000001,2.0,23.416204,81.401527,730.95099,3.3733935,25.425161,86.0,143.17329,122.24599,28.769009,20.794056,11.249819,264.0,38.492622,3.0,159.10117,20.735865,0.24170427,123.7506,862.74011,18.0,77.697189,92.197891,81.401527,45.698978,176.43184,4.0,12.0,12.0,6.0,35.0,6.0,6.8073549,34.0,1.0,56.0,4.0,6.0,53.0,44.049957,12.0,41.0,6.0,3.0,5.0,0.0,3.0,-5.87
3.4920001,-8.1991596,15.808495,-0.20786957,0.094570249,0.44573143,-0.42962626,0.57978821,11.363153,0.13299415,-8.4546909,12.961657,0.1509434,1.68402,-0.46999869,2.7197206,-0.31033999,12.640901,14.451056,0.055058803,19.079096,0.074417226,212.55551,255.58113,-2.4497473,0.47895351,125.11412,-2.704515,0.71302134,3.882514,7.5963712,0.28697866,10415.0,20.24964,117.28508,0.5,-3.6908629,1.0,2.0,22.811941,83.905281,734.93896,3.6908629,25.37385,89.0,154.17319,121.28799,28.225039,20.575802,11.239503,266.0,38.655762,3.0,170.10106,20.502487,0.24170427,144.67685,854.87402,20.0,77.697189,113.12415,81.401527,45.698978,128.64822,4.0,11.0,10.0,6.0,34.0,7.0,6.8073549,33.0,1.0,56.0,4.0,6.0,53.0,44.049957,13.0,40.0,7.0,3.0,4.0,0.0,2.0,-5.17
4.6329999,-8.2097797,15.808495,-0.21428901,0.092337459,0.57345122,-0.46425033,0.70881057,12.210691,0.16086589,-9.0376768,11.608711,0.24074075,1.6857361,-0.52397656,2.7197332,-0.38869345,14.000437,16.209475,0.059166845,19.741709,0.081364147,255.26871,346.2475,-2.450376,0.54179788,67.397217,-2.7060082,0.66291368,3.8745673,10.781946,0.33708635,10995.0,20.787741,162.50203,0.44444445,-3.3757346,0.80000001,2.0,24.171362,81.401527,744.97797,3.3757346,25.925161,87.0,143.17329,125.33958,29.476116,21.248446,11.299683,268.0,39.19973,3.0,159.10117,21.203594,0.23812568,123.7506,881.26758,18.0,77.697189,92.197891,81.401527,46.686981,176.43184,4.0,12.0,12.0,6.0,36.0,6.0,6.83289,34.0,1.0,57.0,4.0,6.0,54.0,44.049957,12.0,42.0,6.0,3.0,5.0,0.0,3.0,-5.38
3.8870001,-8.0233603,24.267014,-0.21342379,0.089457996,0.57061714,-0.50613987,0.70717627,12.397514,0.16716713,-8.596343,12.521418,0.24074075,1.6857361,-0.53702772,2.7197201,-0.38813582,13.146883,15.301227,0.060126375,19.380955,0.074837811,176.52144,308.51068,-2.4496469,0.53437668,89.455688,-2.7043266,0.76665264,3.8745673,7.5963712,0.23334733,10995.0,20.50514,81.251015,0.44444445,-3.6701205,0.80000001,2.0,24.171362,83.905281,746.95001,3.6701205,25.925161,87.0,143.17329,123.048,28.769009,20.999241,11.299683,268.0,39.19973,3.0,159.10117,20.923134,0.23812568,144.67685,873.40149,18.0,77.697189,113.12415,81.401527,46.686981,176.43184,4.0,12.0,12.0,6.0,35.0,7.0,6.83289,34.0,1.0,57.0,4.0,6.0,54.0,44.049957,13.0,41.0,7.0,3.0,5.0,0.0,3.0,-5.47
5.4130001,-9.6159401,15.808495,-0.21064001,0.093201883,0.47847474,-0.4339796,0.61278641,11.363309,0.14703397,-9.4648333,11.609159,0.16666667,1.691052,-0.49854243,2.7198539,-0.33319914,14.348007,16.158163,0.056933396,20.089279,0.082125843,210.05176,312.18634,-2.4520092,0.48909637,67.397217,-2.7087641,0.72262335,3.8938711,7.5963712,0.27737665,10963.0,21.01454,117.28508,0.5,-3.3444257,1.0,2.0,23.555555,81.401527,746.99396,3.3444257,25.87385,90.0,143.17329,126.67316,29.639254,21.304497,11.29563,270.0,39.362869,3.0,159.10117,21.241611,0.23812568,123.7506,881.26758,20.0,77.697189,92.197891,81.401527,46.686981,128.64822,5.0,11.0,10.0,6.0,36.0,6.0,6.83289,33.0,1.0,57.0,4.0,6.0,54.0,44.049957,12.0,42.0,6.0,3.0,5.0,0.0,3.0,-6.49
2.608,-6.5398302,36.108002,-0.20781814,0.082900144,0.44566593,-0.44590104,0.66603369,11.545063,0.16085339,-8.2873964,13.694691,0.24074075,1.6867079,-0.47779804,2.7197332,-0.31023568,12.667104,14.209476,0.054589752,19.571987,0.073048353,183.43874,292.4603,-2.4503555,0.39982995,101.29668,-2.7058754,0.75931633,3.8746781,10.781946,0.24068367,10994.0,20.492439,81.251015,0.44444445,-3.7600267,0.80000001,2.0,23.555555,90.822563,748.96997,3.7600267,25.819008,86.0,143.17329,124.01958,28.354795,21.083992,11.299518,270.0,39.362869,3.0,159.10117,20.906038,0.23812568,123.7506,870.75537,18.0,77.697189,92.197891,81.401527,46.686981,122.64464,4.0,11.0,11.0,6.0,34.0,6.0,6.83289,33.0,1.0102075,57.0,4.0,8.0,54.0,62.489536,14.0,40.0,7.0,3.0,4.0,9.4210396,2.0,-5.7
2.2590001,-6.6795201,31.616989,-0.21337855,0.081221513,0.51118761,-0.4432759,0.64565307,10.159408,0.15766121,-7.7977452,13.621727,0.055555556,1.6927274,-0.51744759,2.7197342,-0.35600984,13.089753,14.392979,0.05752572,19.891212,0.069775693,187.58461,276.89996,-2.4508104,0.46880877,67.397217,-2.7069778,0.7528376,3.8599653,7.5963712,0.24716242,10946.0,20.35454,81.251015,0.44444445,-3.9363821,0.80000001,2.0,23.555555,94.968445,751.96997,3.9363821,25.835846,87.0,167.03551,124.38837,28.061903,20.915937,11.301144,270.0,39.362869,3.0,182.96339,20.750767,0.23812568,165.88853,866.24524,18.0,90.646713,129.07704,94.968445,46.686981,88.215919,4.0,6.0,6.0,7.0,33.0,7.0,6.83289,33.0,1.0,57.0,4.0,7.0,54.0,52.433056,14.0,40.0,7.0,3.0,4.0,0.0,2.0,-6.6
5.362,-9.82442,15.808495,-0.21445656,0.093170032,0.58012182,-0.46251068,0.71642005,14.428127,0.16313745,-10.030783,11.599913,0.19642857,1.4848543,-0.53042561,2.719738,-0.39283779,14.405137,17.175802,0.060013551,20.14641,0.082097776,289.09424,362.23663,-2.4490018,0.54487592,67.397217,-2.7034698,0.62046033,3.89025,10.781946,0.3795397,11914.0,21.610439,196.32756,0.5,-3.3455689,1.0,2.0,23.280592,81.401527,766.98401,3.3455689,26.891489,94.0,143.17329,127.52599,30.630817,21.945461,11.405146,286.0,40.354431,4.0,159.10117,21.886486,0.23428136,105.31101,910.32819,20.0,77.697189,73.758316,81.401527,47.055557,216.86414,4.0,17.0,16.0,6.0,38.0,6.0,6.9068904,39.0,1.0,60.0,5.0,6.0,56.0,44.049957,12.0,44.0,6.0,4.0,5.0,0.0,3.0,-6.08
5.7189999,-10.23089,15.808495,-0.2170523,0.093201861,0.53000689,-0.45120499,0.66474915,11.3633,0.16260841,-9.8462372,11.608515,0.19642857,1.4847016,-0.53037775,2.8738601,-0.37049004,15.365645,17.175802,0.058024492,21.106918,0.08212582,210.05176,349.92316,-2.5599115,0.50443345,67.397217,-2.8154242,0.72423184,3.89025,12.007167,0.27576816,11914.0,21.71954,117.28508,0.5,-3.3444264,1.0,2.0,23.280592,81.401527,773.03198,3.3444264,26.891489,94.0,143.17329,131.52675,30.630817,22.043438,11.405146,286.0,40.354431,4.0,159.10117,21.960123,0.23428136,123.7506,910.32819,20.0,77.697189,92.197891,81.401527,47.055557,128.64822,4.0,11.0,10.0,6.0,38.0,6.0,6.9068904,39.0,1.0,60.0,5.0,6.0,56.0,44.049957,12.0,44.0,6.0,4.0,5.0,0.0,3.0,-6.58
4.3109999,-8.8278704,15.808495,-0.21349363,0.095661484,0.51114786,-0.43583328,0.64570349,11.363274,0.1610823,-8.958952,13.023084,0.053571429,1.4847016,-0.52713269,2.7350051,-0.35603032,14.365645,16.175802,0.056973327,20.684269,0.074269593,212.55551,293.31793,-2.5150881,0.49920911,67.397217,-2.7636683,0.7206496,3.89025,12.007167,0.27935037,11914.0,21.41634,117.28508,0.5,-3.6981995,1.0,2.0,23.280592,83.905281,775.00397,3.6981995,26.891489,94.0,154.17319,129.23517,29.92371,21.769146,11.405146,286.0,40.354431,3.0,170.10106,21.685036,0.23428136,165.6031,902.4621,20.0,77.697189,134.05042,81.401527,47.055557,128.64822,4.0,11.0,10.0,6.0,37.0,7.0,6.9068904,39.0,1.0,60.0,5.0,6.0,56.0,44.049957,13.0,43.0,7.0,4.0,5.0,0.0,3.0,-5.23
5.4499998,-9.88589,31.616989,-0.21438855,0.092401534,0.57967931,-0.46123317,0.71658605,14.428223,0.16313854,-10.212943,11.606365,0.21052632,1.4758735,-0.53041315,2.7197239,-0.39304531,14.905137,17.675802,0.05963302,20.64641,0.081420608,291.30276,362.66547,-2.4496832,0.54234427,67.397217,-2.7047422,0.62533671,3.9201095,10.781946,0.37466332,12621.0,22.076639,198.53609,0.5,-3.3733935,1.0,2.0,24.007936,81.401527,781.01099,3.3733935,27.391489,95.0,143.17329,130.61958,31.337923,22.39986,11.456016,290.0,41.061539,3.0,159.10117,22.354424,0.23094407,123.7506,928.85565,20.0,77.697189,92.197891,81.401527,48.0387,216.86414,4.0,17.0,16.0,6.0,39.0,6.0,6.9307375,39.0,1.0,61.0,5.0,6.0,57.0,44.049957,12.0,45.0,6.0,4.0,5.0,0.0,3.0,-5.51
5.8920002,-10.08766,15.808495,-0.21437773,0.092337459,0.57985497,-0.46104938,0.71660882,14.42825,0.16313666,-10.521221,11.608288,0.22413793,1.4647896,-0.5304116,2.7197335,-0.39306924,15.405137,18.175802,0.05958816,21.14641,0.081364147,291.30276,381.53387,-2.4503741,0.54226393,67.397217,-2.7060049,0.63280267,3.9598272,10.781946,0.36719733,13385.0,22.53834,198.53609,0.5,-3.3757346,1.0,2.0,24.740761,81.401527,795.03796,3.3757346,27.891489,96.0,143.17329,133.71317,32.045029,22.85425,11.504299,294.0,41.768646,4.0,159.10117,22.82209,0.2277095,123.7506,947.38312,20.0,77.697189,92.197891,81.401527,49.022373,216.86414,4.0,17.0,16.0,6.0,40.0,6.0,6.9541965,39.0,1.0,62.0,5.0,6.0,58.0,44.049957,12.0,46.0,6.0,4.0,5.0,0.0,3.0,-7.08
5.1459999,-9.9012403,24.267014,-0.21356019,0.089457996,0.58119559,-0.50613743,0.7253679,14.615073,0.16716798,-10.079907,12.520988,0.22413793,1.4647896,-0.53696448,2.7197204,-0.39953652,14.551584,17.267553,0.06098346,20.785656,0.074837811,212.55551,343.79706,-2.4496455,0.53440744,89.455688,-2.704324,0.73179424,3.9598272,7.5963712,0.26820576,13385.0,22.255739,117.28508,0.5,-3.6701205,1.0,2.0,24.740761,83.905281,797.01001,3.6701205,27.891489,96.0,143.17329,131.42159,31.337923,22.605045,11.504299,294.0,41.768646,3.0,159.10117,22.542871,0.2277095,144.67685,939.51703,20.0,77.697189,113.12415,81.401527,49.022373,216.86414,4.0,17.0,16.0,6.0,39.0,7.0,6.9541965,39.0,1.0,62.0,5.0,6.0,58.0,44.049957,13.0,45.0,7.0,4.0,5.0,0.0,3.0,-6.32
3.8670001,-8.4177103,36.108002,-0.20788133,0.082900144,0.44571176,-0.44269839,0.66739315,13.762622,0.16313496,-9.7709408,13.694267,0.22413793,1.4655688,-0.48102653,2.7197332,-0.31032315,14.071804,16.175802,0.055029783,20.976688,0.073048353,219.47279,327.74664,-2.4503536,0.47895136,101.29668,-2.7058721,0.72503722,3.9599237,10.781946,0.27496275,13384.0,22.24304,117.28508,0.5,-3.7600267,1.0,2.0,24.168739,90.822563,799.02997,3.7600267,27.785336,95.0,143.17329,132.39317,30.92371,22.689796,11.504158,296.0,41.931782,3.0,159.10117,22.528725,0.2277095,123.7506,936.87091,20.0,77.697189,92.197891,81.401527,49.022373,163.07693,4.0,16.0,15.0,6.0,38.0,6.0,6.9541965,38.0,1.0102075,62.0,5.0,8.0,58.0,62.489536,14.0,44.0,7.0,4.0,5.0,9.4210396,3.0,-5.47
3.5179999,-8.5573997,31.616989,-0.21351406,0.081221513,0.51124036,-0.43847206,0.64578784,12.376966,0.16108243,-9.2812929,13.621304,0.05172414,1.4702725,-0.52713305,2.7197342,-0.35607588,14.494453,16.359304,0.058846418,21.295914,0.069775693,223.61868,312.18634,-2.4508083,0.49924144,67.397217,-2.7069738,0.718714,3.948384,7.5963712,0.281286,13332.0,22.105141,117.28508,0.5,-3.9363821,1.0,2.0,24.168739,94.968445,802.02997,3.9363821,27.802172,96.0,167.03551,132.76196,30.630817,22.52174,11.505404,296.0,41.931782,3.0,182.96339,22.373871,0.2277095,165.88853,932.36072,20.0,90.646713,129.07704,94.968445,49.022373,128.64822,4.0,11.0,10.0,7.0,37.0,7.0,6.9541965,38.0,1.0,62.0,5.0,7.0,58.0,52.433056,14.0,44.0,7.0,4.0,5.0,0.0,3.0,-5.85
1.312,-5.0208902,0.0,-0.17524028,0.095303364,0.27325419,-0.31815517,0.36762601,6.0806656,0.056935668,-5.5273643,12.971368,0.20454545,2.5218918,-0.35420734,2.7200611,-0.15542176,9.6410646,9.9290876,-0.008268626,16.07926,0.074991383,95.270432,132.07884,-2.4497802,0.26831076,125.11412,-2.7046196,0.85405654,3.6144836,4.4107962,0.14594346,6242.0,16.51354,0.0,0.33333334,-3.6624713,0.5,2.0,20.384842,83.905281,622.80798,3.6624713,20.851881,72.0,154.17319,102.78082,22.543242,16.965862,10.711123,212.0,32.973961,3.0,170.10106,16.811289,0.27128488,144.67685,704.11554,15.0,77.697189,113.12415,81.401527,40.175804,0.0,4.0,0.0,0.0,6.0,25.0,7.0,6.4918532,22.0,1.0,45.0,2.0,6.0,44.0,44.049957,13.0,31.0,7.0,1.0,4.0,0.0,2.0,-6.56
3.233,-6.4376702,0.0,-0.20481905,0.09399987,0.38055041,-0.41432157,0.49782532,6.080821,0.11255348,-6.5379019,11.6187,0.22222222,2.519542,-0.43052918,2.7201903,-0.27038741,11.348171,11.636194,0.038266037,17.089445,0.082825989,92.766678,188.68405,-2.4519825,0.34096611,67.397217,-2.7087286,0.86141884,3.6688409,4.4107962,0.13858116,6689.0,17.27844,0.0,0.375,-3.3160341,0.60000002,2.0,21.164412,81.401527,634.86298,3.3160341,21.351881,73.0,143.17329,108.16599,23.957455,17.694557,10.773507,216.0,33.681068,3.0,159.10117,17.554094,0.26666638,123.7506,730.50909,16.0,77.697189,92.197891,81.401527,41.172024,0.0,5.0,0.0,0.0,6.0,27.0,6.0,6.523562,22.0,1.0,46.0,2.0,6.0,45.0,44.049957,12.0,33.0,6.0,1.0,4.0,0.0,2.0,-5.05
3.1819999,-6.6461501,0.0,-0.21077107,0.093967475,0.4786391,-0.43513581,0.60567898,9.1456394,0.14543602,-7.1033888,11.609434,0.25531915,1.992744,-0.49371284,2.7200782,-0.33367211,11.405302,12.653832,0.056857239,17.146574,0.082797438,171.80914,238.73434,-2.4490497,0.43428716,67.397217,-2.7036021,0.7450223,3.6997094,7.5963712,0.2549777,7465.0,17.87434,79.042473,0.375,-3.3171773,0.60000002,2.0,20.750725,81.401527,654.85297,3.3171773,22.369518,77.0,143.17329,109.01882,24.949018,18.335522,10.899312,232.0,34.672634,3.0,159.10117,18.208727,0.2619549,105.31101,759.56964,16.0,77.697189,73.758316,81.401527,41.421074,88.215919,4.0,6.0,6.0,6.0,29.0,6.0,6.6147099,28.0,1.0,49.0,3.0,6.0,47.0,44.049957,12.0,35.0,6.0,2.0,4.0,0.0,2.0,-5.12
3.539,-7.0526199,0.0,-0.21032111,0.093999848,0.40221033,-0.43041262,0.51568174,6.080812,0.11788341,-6.9192433,11.618053,0.25531915,1.9924631,-0.44011712,2.8738699,-0.28230947,12.365809,12.653832,0.048158258,18.107082,0.082825966,92.766678,226.42087,-2.5598426,0.35708925,67.397217,-2.8153481,0.86232728,3.6997094,8.8215923,0.13767272,7465.0,17.98344,0.0,0.375,-3.3160348,0.60000002,2.0,20.750725,81.401527,660.901,3.3160348,22.369518,77.0,143.17329,113.01958,24.949018,18.433498,10.899312,232.0,34.672634,3.0,159.10117,18.275623,0.2619549,123.7506,759.56964,16.0,77.697189,92.197891,81.401527,41.421074,0.0,4.0,0.0,0.0,6.0,29.0,6.0,6.6147099,28.0,1.0,49.0,3.0,6.0,47.0,44.049957,12.0,35.0,6.0,2.0,4.0,0.0,2.0,-4.93
2.131,-5.6496,0.0,-0.20768648,0.096401572,0.3913807,-0.42266646,0.50675452,6.0807853,0.11521837,-6.0318899,13.032649,0.08510638,1.9924631,-0.43533221,2.7350354,-0.27634919,11.365809,11.653832,0.043212742,17.684433,0.074841462,95.270432,169.81564,-2.5149279,0.34902769,67.397217,-2.7634511,0.85844243,3.6997094,8.8215923,0.14155756,7465.0,17.680241,0.0,0.375,-3.6698079,0.60000002,2.0,20.750725,83.905281,662.87299,3.6698079,22.369518,77.0,154.17319,110.728,24.241911,18.159204,10.899312,232.0,34.672634,3.0,170.10106,17.997572,0.2619549,165.6031,751.70355,16.0,77.697189,134.05042,81.401527,41.421074,0.0,4.0,0.0,0.0,6.0,28.0,7.0,6.6147099,28.0,1.0,49.0,3.0,6.0,47.0,44.049957,13.0,34.0,7.0,2.0,4.0,0.0,2.0,-6.69
2.7260001,-6.2530999,0.0,-0.17338195,0.095303334,0.27325094,-0.31747121,0.36759433,6.0806608,0.05692482,-6.4492931,12.969824,0.19148937,2.5996521,-0.35402322,2.7201502,-0.15539899,11.034912,11.322934,-0.008272252,17.473108,0.07499136,95.270432,150.94725,-2.4530289,0.26831058,125.11412,-2.7089632,0.86394125,3.6558919,8.8215923,0.13605875,7369.0,17.89164,0.0,0.375,-3.6624722,0.60000002,2.0,22.047337,83.905281,664.88898,3.6624722,22.245728,76.0,154.17319,112.06158,24.827698,18.32902,10.906356,226.0,35.258419,3.0,170.10106,18.190008,0.2579309,144.67685,759.69794,16.0,77.697189,113.12415,81.401527,43.164932,0.0,4.0,0.0,0.0,6.0,28.0,7.0,6.5849624,22.0,1.0,48.0,2.0,6.0,47.0,44.049957,13.0,34.0,7.0,1.0,4.0,0.0,2.0,-5.16
3.27,-6.7076201,15.808495,-0.21068603,0.09318582,0.47855169,-0.4338488,0.60550958,9.1457338,0.14522307,-7.285871,11.615899,0.27083334,1.9695514,-0.49271005,2.7200642,-0.3335894,11.905302,13.153832,0.056845922,17.646574,0.082108706,174.01768,239.16316,-2.4497175,0.43424904,67.397217,-2.7048407,0.74766469,3.7750254,7.5963712,0.25233528,8044.0,18.34054,81.251015,0.41176471,-3.3450022,0.69999999,2.0,21.507786,81.401527,668.88,3.3450022,22.869518,78.0,143.17329,112.11241,25.656126,18.789921,10.954582,236.0,35.379742,3.0,159.10117,18.676847,0.25768197,123.7506,778.09711,17.0,77.697189,92.197891,81.401527,42.4128,88.215919,4.0,6.0,6.0,6.0,30.0,6.0,6.643856,28.0,1.0,50.0,3.0,6.0,48.0,44.049957,12.0,36.0,6.0,2.0,4.0,0.0,2.0,-6.94
4.6469998,-7.6698799,0.0,-0.20194399,0.09399984,0.38054553,-0.41327232,0.49777782,6.0808163,0.11253716,-7.4596653,11.617172,0.20833333,2.6028242,-0.43025029,2.7204511,-0.27035323,12.742019,13.030041,0.038260587,18.483292,0.082825959,92.766678,207.55246,-2.4576015,0.34096587,67.397217,-2.7158451,0.87058741,3.694041,8.8215923,0.12941261,7845.0,18.65654,0.0,0.375,-3.316035,0.60000002,2.0,22.831038,81.401527,676.94397,3.316035,22.745728,77.0,143.17329,117.44675,26.241911,19.057714,10.966059,230.0,35.965527,3.0,159.10117,18.929266,0.25379547,123.7506,786.09149,16.0,77.697189,92.197891,81.401527,44.161598,0.0,5.0,0.0,0.0,6.0,30.0,6.0,6.6147099,22.0,1.0,49.0,2.0,6.0,48.0,44.049957,12.0,36.0,6.0,1.0,5.0,0.0,3.0,-5.23
3.7119999,-6.90939,0.0,-0.21065965,0.093120649,0.47854507,-0.43362114,0.60549939,9.1457624,0.14519471,-7.5942459,11.617826,0.2857143,1.9441668,-0.49263752,2.7200737,-0.3335847,12.405302,13.653832,0.056833703,18.146574,0.082051285,174.01768,258.03159,-2.4503925,0.43424812,67.397217,-2.706064,0.75331944,3.8529997,7.5963712,0.24668059,8671.0,18.80224,81.251015,0.44444445,-3.347343,0.80000001,2.0,22.270952,81.401527,682.90698,3.347343,23.369518,79.0,143.17329,115.20599,26.363232,19.24431,11.007165,240.0,36.086845,3.0,159.10117,19.144682,0.25355992,123.7506,796.62463,18.0,77.697189,92.197891,81.401527,43.404846,88.215919,4.0,6.0,6.0,6.0,31.0,6.0,6.6724253,28.0,1.0,51.0,3.0,6.0,49.0,44.049957,12.0,37.0,6.0,2.0,4.0,0.0,2.0,-4.96
2.9660001,-6.72297,8.458519,-0.21122055,0.09015543,0.45240465,-0.46353745,0.60884857,9.3325853,0.13621932,-7.1524739,12.530657,0.2857143,1.9441668,-0.47732958,2.7200606,-0.31129271,11.551748,12.745584,0.055483799,17.78582,0.075418517,95.270432,220.29475,-2.4496808,0.48489591,89.455688,-2.7044342,0.86479414,3.8529997,4.4107962,0.13520584,8671.0,18.51964,0.0,0.44444445,-3.6417289,0.80000001,2.0,22.270952,83.905281,684.87897,3.6417289,23.369518,79.0,143.17329,112.91441,25.656126,18.995106,11.007165,240.0,36.086845,3.0,159.10117,18.862658,0.25355992,144.67685,788.75854,18.0,77.697189,113.12415,81.401527,43.404846,88.215919,4.0,6.0,6.0,6.0,30.0,7.0,6.6724253,28.0,1.0,51.0,3.0,6.0,49.0,44.049957,13.0,36.0,7.0,2.0,4.0,0.0,2.0,-5.22
