logP(o/w),logS,SlogP,GCUT_PEOE_1,PEOE_VSA+1,GCUT_PEOE_0,h_logD,h_logP,GCUT_SMR_1,PEOE_RPC-,PEOE_VSA+0,density,GCUT_SLOGP_1,BCUT_PEOE_2,BCUT_SLOGP_1,BCUT_SMR_2,a_ICM,h_log_pbo,GCUT_SMR_2,h_logS,PEOE_VSA_FPNEG,h_ema,rsynth,BCUT_SMR_3,balabanJ,BCUT_SLOGP_0,BCUT_PEOE_1,SMR_VSA3,BCUT_SLOGP_3,PEOE_VSA_POS,BCUT_SMR_1,chi1v_C,chi1_C,GCUT_PEOE_2,GCUT_SMR_3,KierFlex,PEOE_VSA+2,a_IC,chi1v,h_emd_C,BCUT_PEOE_3,GCUT_SLOGP_2,h_emd,PEOE_RPC+,KierA2,PEOE_VSA_NEG,SMR_VSA5,BCUT_SMR_0,BCUT_SLOGP_2,PEOE_VSA+3,KierA3,KierA1,BCUT_PEOE_0,SMR_VSA1,PEOE_VSA_FPOS,GCUT_SLOGP_3,PEOE_VSA_FPPOS,SlogP_VSA9,VDistEq,vsa_pol,SlogP_VSA5,chi0v,SlogP_VSA4,PEOE_VSA_FNEG,PEOE_VSA_FHYD,SlogP_VSA8,bpol,b_rotR,weinerPath,opr_nrot,SMR,PEOE_VSA-0,Kier3,petitjean,PEOE_PC-,petitjeanSC,SMR_VSA7,GCUT_PEOE_3,lip_violation,b_1rotR,Kier2,vsa_acc,Weight,PEOE_PC+,chi1,b_single,weinerPol,PEOE_VSA_FPOL,SMR_VSA0,apol,chi0_C,h_mr,VDistMa,PEOE_VSA_PNEG,vsa_hyd,PEOE_VSA_HYD,zagreb,chi0,opr_violation,SlogP_VSA2,a_nH,TPSA,chi0v_C,mr,VAdjEq,b_count,SMR_VSA6,vdw_vol,diameter,h_pKb,a_count,PEOE_VSA_POL,PEOE_VSA+4,vsa_other,Q_VSA_HYD,SlogP_VSA3,b_1rotN,vdw_area,Q_VSA_POS,b_rotN,PEOE_VSA-5,Kier1,SlogP_VSA7,b_max1len,b_ar,a_aro,b_double,a_hyd,a_nO,h_pavgQ,VAdjMa,opr_brigid,h_pstates,b_heavy,PEOE_VSA_PPOS,rings,a_nN,a_heavy,SlogP_VSA1,h_pstrain,lip_acc,a_donacc,a_nC,a_acc,SMR_VSA4,opr_nring,ast_violation_ext,PEOE_VSA-3,radius,ast_violation,logPapp
5.3130002,-9.4851799,5.3681698,-0.37786761,36.108002,-0.84780741,8.170537,8.1708755,-0.2109206,0.082869068,203.3019,0.77981216,-0.31072176,0.5889833,-0.48668292,0.72236454,1.4954585,17.674404,0.16511355,-11.11685,0.10913296,13.664737,0.22222222,3.0031059,1.3590823,-2.838532,-0.53501135,28.670174,2.7202971,519.90131,-0.39805928,15.494453,18.968695,0.060818955,3.5684164,13.553729,115.09749,186.93231,22.268353,21.092175,2.7492604,0.080811754,26.103699,0.073023207,20.810783,330.13226,486.47406,-2.4489274,0.64196289,87.696724,12.058067,41.030891,-2.7032969,30.936834,0.61162442,3.2944896,0.091404848,155.29678,3.9494109,102.18771,51.765594,37.026867,17.153095,0.38837558,0.7994622,113.21043,84.746834,0.19117647,16128.0,24.0,23.99424,227.94455,15.5,0.3888889,-3.7614355,0.63636363,132.87523,3.3263764,3.0,0.19117647,26.673836,90.822563,859.08496,3.7614355,30.409126,101.0,101.0,0.2005378,143.17329,141.19316,33.873459,24.63781,11.753993,92.766678,670.14862,679.5697,322.0,44.881531,5.0,159.10117,62.0,157.25999,30.894094,24.544622,0.21535175,130.0,86.871437,1021.5139,18.0,10.101123,125.0,170.46387,0.0,77.697189,850.03357,55.318733,13.0,850.03357,850.03357,13.0,81.401527,52.372837,299.07648,4.0,23.0,23.0,6.0,43.0,6.0,0.00079165,7.0874629,45.0,1.0064657,68.0,77.697189,6.0,8.0,63.0,62.489536,0.000472141,14.0,9.0,49.0,7.0,0.0,5.0,5.0,9.4210396,11.0,3.0,-6.46
3.348,-7.9482098,3.7175,-0.3690677,36.108002,-0.85751128,6.4257689,6.4261074,-0.20285746,0.073942982,309.54428,0.79377007,-0.31133044,0.4788169,-0.43997088,0.62411296,1.5085921,12.558315,0.14615525,-9.6066761,0.12319992,15.694152,0.096774191,3.0038552,1.4976825,-2.8491385,-0.50585973,22.299025,2.7204018,679.6922,-0.33293825,14.882482,16.490402,0.05342225,3.5993888,15.414701,155.6965,197.62556,22.716566,22.987392,2.7498195,0.037608135,27.968798,0.063522473,21.839705,183.4057,348.20786,-2.454844,0.48180488,87.696724,12.970661,43.760273,-2.712405,34.061146,0.787503,3.3228276,0.10502484,203.50923,4.0125098,115.75464,32.897186,37.72171,15.192742,0.21249698,0.77177525,188.68405,95.33728,0.22727273,15886.0,26.0,23.41984,67.651054,15.78478,0.42105263,-4.3238573,0.72727275,199.52727,3.366097,2.0,0.22727273,26.518536,104.38949,860.11395,4.3238573,29.658014,117.0,98.0,0.22822477,167.03551,142.48271,32.337925,24.118725,11.698835,106.3336,656.69653,666.11761,314.0,44.923344,3.0,182.96339,69.0,177.57001,30.733475,23.884594,0.2157065,135.0,147.44896,995.95844,19.0,10.101122,131.0,196.98032,12.949531,90.646713,863.0979,110.63747,15.0,863.0979,863.0979,15.0,94.968445,52.961891,122.64464,4.0,11.0,11.0,7.0,39.0,7.0,0.000791651,7.044394,38.0,1.0064657,66.0,90.646713,5.0,9.0,62.0,70.872635,0.000472141,16.0,10.0,46.0,8.0,0.0,4.0,5.0,9.4210396,11.0,3.0,-6.3
5.6700001,-9.8916502,5.4818702,-0.37457296,36.108002,-0.84780753,8.3020468,8.3023853,-0.21060424,0.082894251,282.34436,0.77981216,-0.31101164,0.57729465,-0.47155106,0.70914227,1.4717586,14.609577,0.16402912,-10.932318,0.10913296,13.67334,0.22222222,3.0158272,1.358986,-2.8526626,-0.53492564,25.4846,2.8738599,598.94379,-0.39719102,16.454962,18.968695,0.060408216,3.6229913,14.706273,115.09749,192.80038,23.228859,20.51927,2.7596991,0.064492553,25.527584,0.073045388,21.68527,251.08978,474.16058,-2.5599105,0.57238263,87.696724,12.571007,42.724632,-2.8154213,30.936834,0.7046119,3.3568101,0.091404848,136.85721,3.9494109,102.18771,51.765594,37.752998,18.378317,0.2953881,0.7994622,207.55246,91.306076,0.19117647,16128.0,26.0,24.10334,148.90207,15.5,0.3888889,-3.7602932,0.63636363,132.87523,3.3865814,3.0,0.19117647,26.673836,90.822563,865.133,3.7602932,30.409126,113.0,101.0,0.2005378,143.17329,145.19392,33.873459,24.735785,11.753993,92.766678,670.14862,679.5697,322.0,44.881531,5.0,159.10117,68.0,157.25999,31.620228,24.621813,0.21535175,136.0,105.31101,1021.5139,18.0,10.101122,131.0,170.46387,0.0,77.697189,850.03357,73.758316,13.0,850.03357,850.03357,13.0,81.401527,52.372837,210.86055,4.0,17.0,17.0,6.0,43.0,6.0,0.000791651,7.0874629,45.0,1.0064657,68.0,77.697189,6.0,8.0,63.0,62.489536,0.000472141,14.0,9.0,49.0,7.0,0.0,5.0,5.0,9.4210396,11.0,3.0,-6.95
4.2620001,-8.4886303,4.3281698,-0.37170956,36.108002,-0.84780759,6.7096758,6.7100143,-0.20802926,0.085991628,234.91888,0.78979796,-0.31012681,0.57212263,-0.46581051,0.70875126,1.5022373,14.60955,0.16239682,-10.04503,0.11218465,15.08791,0.095238097,3.004159,1.358986,-2.8553495,-0.53243905,25.4846,2.7350075,595.63525,-0.39253691,15.454962,17.968695,0.059859376,3.6083961,14.706273,159.21443,193.78862,22.80621,21.923689,2.7502761,0.057301033,26.93268,0.066764139,21.68527,253.59354,417.55536,-2.5150826,0.54340833,87.696724,12.571007,42.724632,-2.7636495,30.936834,0.70138371,3.3313115,0.091491468,136.85721,3.9494109,104.69147,51.765594,37.45414,18.378317,0.29861629,0.7963239,150.94725,91.03566,0.19117647,16128.0,26.0,23.80014,148.90207,15.5,0.3888889,-4.1140661,0.63636363,132.87523,3.3722708,2.0,0.19117647,26.673836,93.326324,867.10498,4.1140661,30.409126,111.0,101.0,0.20367612,154.17319,142.90234,33.166351,24.461493,11.753993,95.270432,666.84009,676.26117,322.0,44.881531,4.0,170.10106,66.0,166.49001,30.91312,24.347963,0.21535175,134.0,147.16353,1013.6478,18.0,10.101123,129.0,172.96762,0.0,77.697189,849.22876,115.61083,13.0,849.22876,849.22876,13.0,81.401527,52.372837,210.86055,4.0,17.0,17.0,6.0,42.0,7.0,0.00079165,7.0874629,45.0,1.0064657,68.0,77.697189,6.0,8.0,63.0,62.489536,0.000472141,15.0,10.0,48.0,8.0,0.0,5.0,5.0,9.4210396,11.0,3.0,-5.4
5.401,-9.5466499,5.1442399,-0.37473014,51.916496,-0.84780747,8.3601084,8.3604469,-0.21084389,0.082260557,201.09335,0.77746904,-0.31095073,0.58855969,-0.48666522,0.7218076,1.4866985,17.6745,0.16511612,-11.299021,0.10714041,13.671189,0.234375,3.0031908,1.3513255,-2.8461897,-0.53498936,28.670174,2.7202833,533.50122,-0.39789271,15.994453,19.468695,0.060748089,3.5786128,14.080026,115.09749,190.29741,22.768353,21.400715,2.7493145,0.080643415,26.40983,0.072486989,21.472029,332.34079,486.90289,-2.4496057,0.64155698,87.696724,12.51275,41.967236,-2.7045622,30.936834,0.61616462,3.2991374,0.089735985,136.85721,3.9839101,102.18771,70.633995,37.733971,17.153095,0.38383538,0.80312359,113.21043,86.93325,0.20289855,16979.0,25.0,24.46044,230.15308,16.015574,0.42105263,-3.7892604,0.72727275,132.87523,3.3377323,3.0,0.20289855,27.407425,90.822563,873.112,3.7892604,30.909126,104.0,102.0,0.19687639,143.17329,144.28676,34.580563,25.092209,11.798448,92.766678,685.95715,695.37817,326.0,45.588634,5.0,159.10117,64.0,157.25999,31.6012,25.013351,0.21257895,133.0,105.31101,1040.0414,19.0,10.101123,128.0,170.46387,0.0,77.697189,865.84204,73.758316,14.0,865.84204,865.84204,14.0,81.401527,53.353497,299.07648,4.0,23.0,23.0,6.0,44.0,6.0,0.00079165,7.1085243,45.0,1.0064657,69.0,77.697189,6.0,8.0,64.0,62.489536,0.000472141,14.0,9.0,50.0,7.0,0.0,5.0,5.0,9.4210396,11.0,3.0,-5.69
4.7020001,-9.7377996,4.70117,-0.37379125,36.108002,-0.84780765,7.601119,7.6014576,-0.2043239,0.084993623,201.09335,0.78725773,-0.31096065,0.55851406,-0.44463718,0.69954222,1.5095917,16.82699,0.16097549,-11.024323,0.11013448,15.026055,0.171875,3.0031788,1.346907,-2.8483748,-0.52900457,25.4846,2.7202802,575.40967,-0.38526195,15.134917,18.210276,0.060327746,3.5739903,14.16041,115.09749,193.22774,22.60574,22.305349,2.7493293,0.05863202,27.318884,0.066883408,21.309032,289.62762,415.10492,-2.4496682,0.5109145,145.41362,12.079005,42.529678,-2.7043335,30.936834,0.6651848,3.2942367,0.089819469,136.85721,4.0022187,104.69147,87.14946,37.910172,13.967521,0.33481517,0.80004603,113.21043,88.849251,0.20289855,17051.0,25.0,24.384041,184.93614,15.25,0.44999999,-4.1067295,0.81818181,168.25909,3.3327024,2.0,0.20289855,26.833462,93.326324,877.09998,4.1067295,30.857815,105.0,105.0,0.19995396,154.17319,143.32875,34.036594,24.873955,11.795046,95.270432,682.64862,692.06964,328.0,45.751774,5.0,170.10106,64.0,166.49001,31.36915,24.784491,0.21257895,133.0,126.23727,1032.1753,20.0,10.101121,128.0,172.96762,0.0,77.697189,865.03723,94.68457,14.0,865.03723,865.03723,14.0,81.401527,53.353497,251.29286,4.0,22.0,21.0,6.0,43.0,7.0,0.000791654,7.1085243,44.0,1.0064657,69.0,77.697189,6.0,8.0,64.0,62.489536,0.000472143,15.0,10.0,49.0,8.0,5.1459289,5.0,5.0,9.4210396,11.0,3.0,-6.17
5.0970001,-9.5620003,4.9805698,-0.37920809,44.566521,-0.84780753,8.0717239,8.0720625,-0.21123284,0.080353074,280.13583,0.78480709,-0.31962419,0.59282523,-0.5098775,0.73400903,1.5085583,17.861351,0.16768116,-11.165972,0.10815791,14.585817,0.24615385,3.0031741,1.3418902,-2.8486848,-0.55439204,30.728027,2.7202797,627.2522,-0.40716305,15.640901,19.060446,0.061020304,3.5682445,14.613655,115.09749,194.60402,22.907598,22.422739,2.7493279,0.090860009,27.435843,0.067222945,22.13917,253.59354,468.03448,-2.4495683,0.62160385,109.7552,12.966318,42.905293,-2.7041464,41.936722,0.71210223,3.2869303,0.088207483,142.10063,4.0282555,104.69147,51.765594,38.14222,13.967521,0.2878978,0.80363458,113.21043,88.849251,0.21428572,17894.0,26.0,24.63954,148.90207,16.528891,0.44999999,-4.0859871,0.81818181,132.87523,3.328804,2.0,0.21428572,28.145817,93.326324,889.11096,4.0859871,31.409126,105.0,103.0,0.19636539,143.17329,145.08875,34.580563,25.297394,11.840819,95.270432,698.45709,707.87811,330.0,46.295742,5.0,159.10117,64.0,166.49001,31.6012,25.203815,0.20988324,134.0,126.23727,1050.7028,20.0,10.101123,129.0,172.96762,0.0,77.697189,880.84576,94.68457,15.0,880.84576,880.84576,15.0,81.401527,54.334694,299.07648,4.0,23.0,23.0,6.0,44.0,7.0,0.00079165,7.129283,45.0,1.0064657,70.0,77.697189,6.0,8.0,65.0,62.489536,0.000472141,15.0,10.0,50.0,8.0,0.0,5.0,5.0,9.4210396,11.0,3.0,-6.79
6.6230001,-11.15458,6.2449698,-0.36882919,36.108002,-0.84780753,9.1452055,9.1455441,-0.20532784,0.082894266,277.92728,0.77520794,-0.3097648,0.5804981,-0.4474659,0.7253145,1.4706889,16.827145,0.1610834,-12.03446,0.10521933,13.673562,0.18461539,3.0032792,1.3516889,-2.8458261,-0.52994007,25.4846,2.7204063,594.52667,-0.39953548,16.842024,19.917383,0.061018426,3.5999258,14.693663,115.09749,195.60162,23.615923,21.079916,2.7493708,0.062871218,26.08946,0.07304541,21.970898,287.12387,471.71014,-2.4519229,0.51657474,87.696724,12.518888,43.470596,-2.7085757,30.936834,0.67433369,3.3296053,0.088126965,170.18321,4.0095901,102.18771,51.765594,38.916134,13.967521,0.32566628,0.80665368,169.81564,91.306076,0.21428572,17774.0,26.0,25.148939,184.93614,15.745024,0.44999999,-3.7602923,0.81818181,166.20125,3.3590236,3.0,0.21428572,27.5625,90.822563,889.15497,3.7602923,31.357815,110.0,106.0,0.19334629,143.17329,148.71393,35.450809,25.60265,11.841512,92.766678,701.76562,711.18665,332.0,46.458878,5.0,159.10117,68.0,157.25999,32.783363,25.521807,0.20988324,138.0,105.31101,1058.5688,20.0,10.101123,133.0,170.46387,0.0,77.697189,881.65051,73.758316,15.0,881.65051,881.65051,15.0,81.401527,54.334694,251.29286,5.0,22.0,21.0,6.0,45.0,6.0,0.00079165,7.129283,44.0,1.0064657,70.0,77.697189,6.0,8.0,65.0,62.489536,0.000472141,14.0,9.0,51.0,7.0,5.1459289,5.0,5.0,9.4210396,11.0,3.0,-7.8
3.8180001,-8.0784702,4.6270399,-0.36798626,56.407505,-0.8542999,7.4518518,7.4527612,-0.20431304,0.074644305,234.91888,0.7867924,-0.31091577,0.55112743,-0.44992593,0.70964414,1.5160196,17.008898,0.16510901,-10.857021,0.10464048,15.759092,0.24615385,3.0032399,1.3424637,-2.8459809,-0.52577752,28.670174,2.7202926,626.01672,-0.37763569,15.16112,17.968695,0.059247598,3.5848985,14.383765,135.39699,198.59856,23.098629,22.674162,2.7493484,0.046610638,27.682524,0.06577564,21.736015,260.51083,451.98407,-2.4502735,0.50756615,121.59618,12.789485,43.013622,-2.7056878,49.376411,0.70614469,3.3064802,0.087642156,169.75439,4.0283046,111.60876,70.633995,38.603455,17.153095,0.29385531,0.80771738,132.07884,91.099663,0.21428572,17893.0,26.0,24.626841,148.90207,16.261221,0.44999999,-4.1758933,0.81818181,165.77242,3.3459713,2.0,0.21428572,27.5625,100.24361,891.13098,4.1758933,31.302973,108.0,102.0,0.19228265,143.17329,146.06033,34.166351,25.382145,11.84071,92.766678,697.22162,716.06372,332.0,46.458878,5.0,159.10117,66.0,175.08,31.576258,25.18181,0.20988324,136.0,105.31101,1048.0566,20.0,9.6722574,131.0,170.46387,0.0,77.697189,886.52759,73.758316,15.0,886.52759,886.52759,15.0,81.401527,54.334694,245.28928,4.0,22.0,22.0,6.0,43.0,6.0,0.002124473,7.129283,44.0,1.0167392,70.0,77.697189,6.0,10.0,65.0,80.929115,0.001267253,16.0,10.0,49.0,8.0,0.0,5.0,5.0,18.842079,11.0,3.0,-5.68
3.4690001,-8.2181597,3.9140699,-0.37360039,51.916496,-0.85751021,6.7395606,6.7398992,-0.20808479,0.073460624,232.71034,0.79210174,-0.31969187,0.57769936,-0.46706292,0.71355307,1.5161399,15.623243,0.16293579,-10.367371,0.120379,15.686128,0.092307694,3.0033512,1.3460683,-2.8480165,-0.53246325,25.4846,2.7202933,618.66675,-0.39271769,15.58377,18.152199,0.060424726,3.5953326,14.768261,155.6965,200.13046,23.417854,23.888891,2.7494106,0.057338297,28.898157,0.063110381,22.027071,264.65671,436.42377,-2.450727,0.54443306,87.696724,12.754525,43.579876,-2.7067888,34.061146,0.70038527,3.3132677,0.10262007,136.85721,4.0157852,115.75464,51.765594,38.531109,13.967521,0.2996147,0.7770009,169.81564,93.150871,0.21428572,17834.0,26.0,24.488939,148.90207,16.0,0.42105263,-4.3522487,0.72727275,132.87523,3.3576019,2.0,0.21428572,27.5625,104.38949,894.13098,4.3522487,31.319809,113.0,103.0,0.22299907,167.03551,146.42914,33.873459,25.214088,11.841784,106.3336,676.92212,686.34314,332.0,46.458878,4.0,182.96339,67.0,177.57001,31.542877,25.032854,0.20988324,137.0,147.44896,1043.5465,19.0,10.101121,132.0,196.98032,12.949531,90.646713,883.32349,110.63747,15.0,883.32349,883.32349,15.0,94.968445,54.334694,210.86055,4.0,17.0,17.0,7.0,42.0,7.0,0.000791654,7.129283,44.0,1.0064657,70.0,90.646713,6.0,9.0,65.0,70.872635,0.000472143,16.0,10.0,49.0,8.0,0.0,5.0,5.0,9.4210396,11.0,3.0,-6.01
6.572,-11.36306,6.5213699,-0.37784359,36.108002,-0.84780747,9.2498703,9.2502089,-0.21100567,0.082869068,203.3019,0.77658159,-0.31072837,0.59180892,-0.4866814,0.7262305,1.483121,19.891964,0.16522254,-12.600415,0.10469481,13.664314,0.20895523,3.0031075,1.2336835,-2.8385236,-0.53496313,28.670174,2.7202973,519.90131,-0.40111551,16.899155,20.935022,0.061066233,3.5923917,13.383171,115.09749,194.28885,23.673052,21.764732,2.7492607,0.080816604,26.777727,0.073023207,21.112505,366.16632,521.76044,-2.4489264,0.64256632,87.696724,11.949228,42.471153,-2.703295,30.936834,0.58675128,3.3226037,0.087687649,155.29678,4.007772,102.18771,51.765594,39.181564,17.153095,0.41324875,0.80761755,113.21043,86.93325,0.1780822,19042.0,24.0,25.744841,263.97861,15.515152,0.44999999,-3.7614355,0.81818181,132.87523,3.3470569,3.0,0.1780822,27.335556,90.822563,909.14496,3.7614355,32.375454,103.0,110.0,0.19238245,143.17329,149.56676,36.442371,26.243614,11.932251,92.766678,706.18274,715.60376,348.0,47.450443,5.0,159.10117,64.0,157.25999,33.048794,26.160501,0.20689553,137.0,86.871437,1087.6294,20.0,10.101121,131.0,170.46387,0.0,77.697189,886.06763,55.318733,13.0,886.06763,886.06763,13.0,81.401527,54.766747,339.50879,4.0,28.0,27.0,6.0,47.0,6.0,0.000791654,7.1898246,50.0,1.0064657,73.0,77.697189,7.0,8.0,67.0,62.489536,0.000472143,14.0,9.0,53.0,7.0,5.1459289,6.0,5.0,9.4210396,11.0,3.0,-7.34
6.9289999,-11.76953,6.6350698,-0.37455451,36.108002,-0.84780759,9.3813543,9.3816929,-0.21070905,0.082894251,282.34436,0.77658159,-0.3110145,0.58393031,-0.47142801,0.71849072,1.4619783,16.827135,0.16413873,-12.415865,0.10469481,13.672916,0.20895523,3.0158348,1.2336057,-2.8526495,-0.53487825,25.4846,2.8738601,598.94379,-0.40103987,17.859663,20.935022,0.061056241,3.6468852,14.453555,115.09749,200.29103,24.63356,21.191923,2.759701,0.068746641,26.201708,0.073045388,21.947495,287.12387,509.44696,-2.5599093,0.57262933,87.696724,12.42729,44.122948,-2.8154197,30.936834,0.67595714,3.3843317,0.087687649,136.85721,4.007772,102.18771,51.765594,39.9077,18.378317,0.32404283,0.80761755,207.55246,93.492493,0.1780822,19042.0,26.0,25.853939,184.93614,15.515152,0.44999999,-3.7602932,0.81818181,132.87523,3.4072945,3.0,0.1780822,27.335556,90.822563,915.19299,3.7602932,32.375454,115.0,110.0,0.19238245,143.17329,153.5675,36.442371,26.341589,11.932251,92.766678,706.18274,715.60376,348.0,47.450443,5.0,159.10117,70.0,157.25999,33.774929,26.239784,0.20689553,143.0,105.31101,1087.6294,20.0,10.101123,137.0,170.46387,0.0,77.697189,886.06763,73.758316,13.0,886.06763,886.06763,13.0,81.401527,54.766747,251.29286,4.0,22.0,21.0,6.0,47.0,6.0,0.00079165,7.1898246,50.0,1.0064657,73.0,77.697189,7.0,8.0,67.0,62.489536,0.000472141,14.0,9.0,53.0,7.0,5.1459289,6.0,5.0,9.4210396,11.0,3.0,-7.83
5.5209999,-10.36651,5.48137,-0.37169725,36.108002,-0.84780765,7.7889881,7.7893262,-0.20808384,0.085991628,234.91888,0.78593236,-0.31012928,0.57756782,-0.46578851,0.71642107,1.4914688,16.827108,0.16261314,-11.528581,0.10761824,15.087484,0.089552239,3.0041621,1.2336057,-2.8553364,-0.53241515,25.4846,2.7350109,595.63525,-0.40024346,16.859663,19.935022,0.061035525,3.6324148,14.453555,159.21443,201.34828,24.210911,22.596327,2.7502768,0.065806925,27.606789,0.066764139,21.947495,289.62762,452.84174,-2.5150795,0.54387921,87.696724,12.42729,44.122948,-2.7636449,30.936834,0.67283434,3.3593662,0.087767363,136.85721,4.007772,104.69147,51.765594,39.608841,18.378317,0.32716566,0.80461437,150.94725,93.222076,0.1780822,19042.0,26.0,25.550739,184.93614,15.515152,0.44999999,-4.1140661,0.81818181,132.87523,3.3930578,3.0,0.1780822,27.335556,93.326324,917.16498,4.1140661,32.375454,113.0,110.0,0.19538561,154.17319,151.27592,35.735264,26.067297,11.932251,95.270432,702.87421,712.29523,348.0,47.450443,5.0,170.10106,68.0,166.49001,33.067822,25.967012,0.20689553,141.0,147.16353,1079.7633,20.0,10.101123,135.0,172.96762,0.0,77.697189,885.26282,115.61083,13.0,885.26282,885.26282,13.0,81.401527,54.766747,251.29286,4.0,22.0,21.0,6.0,46.0,7.0,0.00079165,7.1898246,50.0,1.0064657,73.0,77.697189,7.0,8.0,67.0,62.489536,0.000472141,15.0,10.0,52.0,8.0,5.1459289,6.0,5.0,9.4210396,11.0,3.0,-6.29
6.6599998,-11.42453,6.2974401,-0.37469262,51.916496,-0.84780753,9.4394207,9.4397593,-0.2109306,0.082260557,201.09335,0.7744326,-0.31095439,0.58952534,-0.48666358,0.72607517,1.4750167,19.892057,0.16522512,-12.782572,0.10285967,13.670767,0.22058824,3.0031924,1.2283105,-2.8461778,-0.53494126,28.670174,2.7202835,533.50122,-0.40109536,17.399155,21.435022,0.061062317,3.6026545,13.883955,115.09749,197.65224,24.173052,22.073349,2.7493148,0.080647275,27.083937,0.072486989,21.754015,368.37488,522.18927,-2.4496043,0.6421327,87.696724,12.379538,43.399296,-2.7045596,30.936834,0.59154606,3.3273301,0.086150616,136.85721,4.0300798,102.18771,70.633995,39.888672,17.153095,0.40845397,0.81098974,113.21043,89.119659,0.1891892,19957.0,25.0,26.21104,266.18716,16.006557,0.44999999,-3.7892604,0.81818181,132.87523,3.3585038,3.0,0.1891892,28.051903,90.822563,923.172,3.7892604,32.875454,106.0,111.0,0.18901029,143.17329,152.66034,37.149479,26.698011,11.975115,92.766678,721.99121,731.41223,352.0,48.157551,5.0,159.10117,66.0,157.25999,33.755901,26.629206,0.20435871,140.0,105.31101,1106.1569,20.0,10.101123,134.0,170.46387,0.0,77.697189,901.8761,73.758316,14.0,901.8761,901.8761,14.0,81.401527,55.743607,339.50879,4.0,28.0,27.0,6.0,48.0,6.0,0.00079165,7.2094536,50.0,1.0064657,74.0,77.697189,7.0,8.0,68.0,62.489536,0.000472141,14.0,9.0,54.0,7.0,5.1459289,6.0,5.0,9.4210396,11.0,3.0,-6.41
7.1020002,-11.6263,6.6875401,-0.37466541,36.108002,-0.84780747,9.6703501,9.6706886,-0.21091348,0.082209773,232.71034,0.77235442,-0.31091419,0.58883232,-0.48665822,0.72603834,1.4671414,19.892086,0.1652213,-13.090849,0.10108776,13.672689,0.23188406,3.0032413,1.2214084,-2.845979,-0.53493857,28.670174,2.7202928,549.30975,-0.40109259,17.899155,21.935022,0.061062384,3.610976,14.391726,115.09749,200.99837,24.673052,22.233665,2.7493465,0.080645211,27.243536,0.072442241,22.40122,368.37488,541.05768,-2.4502923,0.64217931,87.696724,12.809219,44.329239,-2.7058167,30.936834,0.59858227,3.3387735,0.084666543,136.85721,4.0628362,102.18771,70.633995,40.595779,17.153095,0.40141773,0.8142457,132.07884,91.306076,0.2,20940.0,26.0,26.672741,266.18716,16.496325,0.44999999,-3.7916012,0.81818181,132.87523,3.3678188,3.0,0.2,28.772928,90.822563,937.19897,3.7916012,33.375454,109.0,112.0,0.1857543,143.17329,155.75392,37.856586,27.152401,12.016033,92.766678,737.79968,747.22076,356.0,48.864658,5.0,159.10117,68.0,157.25999,34.463009,27.097639,0.20188898,143.0,105.31101,1124.6843,20.0,10.101123,137.0,170.46387,0.0,77.697189,917.68463,73.758316,15.0,917.68463,917.68463,15.0,81.401527,56.721066,339.50879,4.0,28.0,27.0,6.0,49.0,6.0,0.00079165,7.2288189,50.0,1.0064657,75.0,77.697189,7.0,8.0,69.0,62.489536,0.000472141,14.0,9.0,55.0,7.0,5.1459289,6.0,5.0,9.4210396,11.0,3.0,-7.8
6.3559999,-11.43988,6.13377,-0.37917995,44.566521,-0.84780753,9.1510601,9.1513977,-0.21127236,0.080353074,280.13583,0.78136522,-0.31963223,0.59274,-0.50987566,0.73190767,1.4964792,20.078909,0.16768202,-12.649539,0.10390722,14.585388,0.23188406,3.0031757,1.2214084,-2.8486722,-0.55434406,30.728027,2.7202799,627.2522,-0.40629861,17.045601,21.026773,0.061044406,3.5922716,14.391726,115.09749,202.02469,24.312298,23.095295,2.7493281,0.090866715,28.109869,0.067222945,22.40122,289.62762,503.32083,-2.4495668,0.62191886,109.7552,12.809219,44.329239,-2.704144,41.936722,0.68411607,3.315124,0.084740862,142.10063,4.0628362,104.69147,51.765594,40.296921,13.967521,0.31588393,0.8113519,113.21043,91.03566,0.2,20940.0,26.0,26.390141,184.93614,16.496325,0.44999999,-4.0859871,0.81818181,132.87523,3.3495286,3.0,0.2,28.772928,93.326324,939.17096,4.0859871,33.375454,107.0,112.0,0.18864807,143.17329,153.46234,37.149479,26.903198,12.016033,95.270432,734.49115,743.91223,356.0,48.864658,5.0,159.10117,66.0,166.49001,33.755901,26.820696,0.20188898,141.0,126.23727,1116.8182,20.0,10.101126,135.0,172.96762,0.0,77.697189,916.87982,94.68457,15.0,916.87982,916.87982,15.0,81.401527,56.721066,339.50879,4.0,28.0,27.0,6.0,48.0,7.0,0.000791645,7.2288189,50.0,1.0064656,75.0,77.697189,7.0,8.0,69.0,62.489536,0.000472138,15.0,10.0,54.0,8.0,5.1459289,6.0,5.0,9.4210396,11.0,3.0,-7.68
